FromNode,ToNode,Distance_Meters,Time_Seconds
2860.0,2648.0,53125.45,2125.02
2951.0,2839.0,20928.03,837.12
2839.0,2951.0,20928.03,837.12
2860.0,2845.0,22213.28,888.53
2845.0,2860.0,22213.28,888.53
2860.0,2904.0,44390.69,1997.58
2904.0,2860.0,44390.69,1997.58
2797.0,2825.0,46206.26,1848.25
2825.0,2797.0,46206.26,1848.25
2797.0,2853.0,20153.57,806.14
2853.0,2797.0,20153.57,806.14
2779.0,2793.0,77686.2,3107.45
2793.0,2779.0,77686.2,3107.45
2779.0,2825.0,65451.99,2618.08
2825.0,2779.0,65451.99,2618.08
2779.0,3044.0,30707.6,1228.3
3044.0,2779.0,30707.6,1228.3
2779.0,2947.0,35540.14,1421.61
2947.0,2779.0,35540.14,1421.61
2779.0,2832.0,60770.77,2734.68
2832.0,2779.0,60770.77,2734.68
2779.0,2912.0,51050.03,2297.25
2912.0,2779.0,51050.03,2297.25
2793.0,2885.0,60398.22,2415.93
2885.0,2793.0,60398.22,2415.93
2793.0,2843.0,64425.98,2577.04
2843.0,2793.0,64425.98,2577.04
2793.0,2912.0,82267.71,3290.71
2912.0,2793.0,82267.71,3290.71
2793.0,2970.0,29705.28,1188.21
2970.0,2793.0,29705.28,1188.21
2825.0,2832.0,33089.79,1323.59
2832.0,2825.0,33089.79,1323.59
2825.0,3027.0,52682.59,2107.3
3027.0,2825.0,52682.59,2107.3
2825.0,3036.0,86580.66,3463.23
3036.0,2825.0,86580.66,3463.23
2825.0,3044.0,69788.55,3140.48
3044.0,2825.0,69788.55,3140.48
3044.0,2977.0,68313.46,2732.54
2977.0,3044.0,68313.46,2732.54
3044.0,3036.0,65271.78,2610.87
3036.0,3044.0,65271.78,2610.87
3044.0,3052.0,35935.89,1437.44
3052.0,3044.0,35935.89,1437.44
2947.0,2782.0,21335.66,853.43
2782.0,2947.0,21335.66,853.43
2947.0,2912.0,21574.15,862.97
2912.0,2947.0,21574.15,862.97
2947.0,3145.0,96282.35,3851.29
3145.0,2947.0,96282.35,3851.29
2947.0,2877.0,34396.38,1547.84
2877.0,2947.0,34396.38,1547.84
2782.0,2877.0,33923.63,1356.95
2877.0,2782.0,33923.63,1356.95
2782.0,2917.0,35284.37,1411.37
2917.0,2782.0,35284.37,1411.37
2782.0,2784.0,41554.87,1662.19
2784.0,2782.0,41554.87,1662.19
2877.0,2864.0,41467.87,1658.71
2864.0,2877.0,41467.87,1658.71
2917.0,2885.0,35845.58,1433.82
2885.0,2917.0,35845.58,1433.82
2917.0,2824.0,34110.24,1534.96
2824.0,2917.0,34110.24,1534.96
2784.0,2811.0,27650.21,1106.01
2811.0,2784.0,27650.21,1106.01
2784.0,2823.0,33656.53,1346.26
2823.0,2784.0,33656.53,1346.26
2885.0,2823.0,64881.84,2595.27
2823.0,2885.0,64881.84,2595.27
2885.0,2824.0,44491.42,1779.66
2824.0,2885.0,44491.42,1779.66
2885.0,2975.0,36738.45,1653.23
2975.0,2885.0,36738.45,1653.23
2788.0,2790.0,86278.17,3451.13
2790.0,2788.0,86278.17,3451.13
2788.0,2822.0,51166.86,2046.67
2822.0,2788.0,51166.86,2046.67
2788.0,2823.0,111853.58,4474.14
2823.0,2788.0,111853.58,4474.14
2788.0,2818.0,131537.23,5261.49
2818.0,2788.0,131537.23,5261.49
2788.0,2796.0,36094.48,1443.78
2796.0,2788.0,36094.48,1443.78
2788.0,2868.0,129514.84,5180.59
2868.0,2788.0,129514.84,5180.59
2788.0,2808.0,64558.55,2582.34
2808.0,2788.0,64558.55,2582.34
2788.0,2921.0,43072.12,1722.88
2921.0,2788.0,43072.12,1722.88
2788.0,2845.0,124092.31,4963.69
2845.0,2788.0,124092.31,4963.69
2788.0,2955.0,134507.11,5380.28
2955.0,2788.0,134507.11,5380.28
2788.0,2857.0,174342.17,6973.69
2857.0,2788.0,174342.17,6973.69
2788.0,2835.0,185683.62,7427.34
2835.0,2788.0,185683.62,7427.34
2788.0,2910.0,62933.42,2517.34
2910.0,2788.0,62933.42,2517.34
2788.0,2830.0,26607.58,1197.34
2830.0,2788.0,26607.58,1197.34
2811.0,2818.0,34319.56,1372.78
2818.0,2811.0,34319.56,1372.78
2811.0,2903.0,27866.12,1114.64
2903.0,2811.0,27866.12,1114.64
2811.0,2815.0,72171.98,2886.88
2815.0,2811.0,72171.98,2886.88
2811.0,2816.0,22172.67,886.91
2816.0,2811.0,22172.67,886.91
2823.0,2790.0,20594.59,823.78
2790.0,2823.0,20594.59,823.78
2946.0,2904.0,17153.39,686.14
2904.0,2946.0,17153.39,686.14
2955.0,2799.0,59861.64,2693.77
2799.0,2955.0,59861.64,2693.77
2955.0,2910.0,71708.6,3226.89
2910.0,2955.0,71708.6,3226.89
2910.0,2830.0,42270.46,1690.82
2830.0,2910.0,42270.46,1690.82
2905.0,2870.0,19841.16,793.65
2870.0,2905.0,19841.16,793.65
2905.0,2876.0,53112.19,2390.05
2876.0,2905.0,53112.19,2390.05
2795.0,2792.0,33029.31,1321.17
2792.0,2795.0,33029.31,1321.17
2795.0,2868.0,53311.88,2132.48
2868.0,2795.0,53311.88,2132.48
2795.0,2854.0,36576.93,1463.08
2854.0,2795.0,36576.93,1463.08
2795.0,2807.0,40145.29,1605.81
2807.0,2795.0,40145.29,1605.81
2795.0,2881.0,70472.72,2818.91
2881.0,2795.0,70472.72,2818.91
2795.0,2884.0,54613.62,2184.54
2884.0,2795.0,54613.62,2184.54
2934.0,2876.0,38072.54,1713.26
2876.0,2934.0,38072.54,1713.26
2838.0,2807.0,96906.85,3876.27
2807.0,2838.0,96906.85,3876.27
2838.0,2870.0,37485.35,1499.41
2870.0,2838.0,37485.35,1499.41
2838.0,2869.0,26794.29,1071.77
2869.0,2838.0,26794.29,1071.77
2838.0,2881.0,70008.99,2800.36
2881.0,2838.0,70008.99,2800.36
2870.0,2869.0,46197.75,2078.9
2869.0,2870.0,46197.75,2078.9
2790.0,2862.0,39130.46,1565.22
2862.0,2790.0,39130.46,1565.22
2790.0,2824.0,55699.27,2227.97
2824.0,2790.0,55699.27,2227.97
2790.0,2929.0,28485.7,1281.86
2929.0,2790.0,28485.7,1281.86
2790.0,2942.0,23184.35,1043.3
2942.0,2790.0,23184.35,1043.3
2822.0,2799.0,80540.73,3221.63
2799.0,2822.0,80540.73,3221.63
2822.0,2862.0,35558.96,1422.36
2862.0,2822.0,35558.96,1422.36
2818.0,2815.0,57958.92,2608.15
2815.0,2818.0,57958.92,2608.15
2818.0,2929.0,48629.57,2188.33
2929.0,2818.0,48629.57,2188.33
2796.0,2929.0,59640.68,2385.63
2929.0,2796.0,59640.68,2385.63
2796.0,2808.0,36292.44,1451.7
2808.0,2796.0,36292.44,1451.7
2796.0,2815.0,82836.23,3313.45
2815.0,2796.0,82836.23,3313.45
2796.0,2858.0,33417.46,1336.7
2858.0,2796.0,33417.46,1336.7
2868.0,2835.0,57248.44,2289.94
2835.0,2868.0,57248.44,2289.94
2868.0,2884.0,26308.63,1052.35
2884.0,2868.0,26308.63,1052.35
2799.0,2862.0,50521.94,2020.88
2862.0,2799.0,50521.94,2020.88
2799.0,2830.0,71375.32,3211.89
2830.0,2799.0,71375.32,3211.89
2808.0,2858.0,28458.13,1138.33
2858.0,2808.0,28458.13,1138.33
2845.0,2839.0,79178.75,3167.15
2839.0,2845.0,79178.75,3167.15
2845.0,2904.0,31494.81,1259.79
2904.0,2845.0,31494.81,1259.79
2857.0,2809.0,29344.68,1173.79
2809.0,2857.0,29344.68,1173.79
2857.0,2812.0,28233.46,1129.34
2812.0,2857.0,28233.46,1129.34
2857.0,2858.0,53095.69,2123.83
2858.0,2857.0,53095.69,2123.83
2835.0,2807.0,37963.47,1518.54
2807.0,2835.0,37963.47,1518.54
2835.0,2809.0,47744.31,1909.77
2809.0,2835.0,47744.31,1909.77
2835.0,2858.0,100400.97,4016.04
2858.0,2835.0,100400.97,4016.04
2884.0,2839.0,29349.38,1173.98
2839.0,2884.0,29349.38,1173.98
2858.0,2814.0,57305.31,2292.21
2814.0,2858.0,57305.31,2292.21
2858.0,2815.0,72163.26,2886.53
2815.0,2858.0,72163.26,2886.53
2854.0,2792.0,29101.14,1309.55
2792.0,2854.0,29101.14,1309.55
2862.0,2942.0,31053.71,1397.42
2942.0,2862.0,31053.71,1397.42
2843.0,2872.0,65293.77,2611.75
2872.0,2843.0,65293.77,2611.75
2843.0,2919.0,51455.22,2315.49
2919.0,2843.0,51455.22,2315.49
2970.0,2831.0,29411.01,1323.5
2831.0,2970.0,29411.01,1323.5
2970.0,2975.0,33053.79,1487.42
2975.0,2970.0,33053.79,1487.42
2807.0,2881.0,26199.72,1047.99
2881.0,2807.0,26199.72,1047.99
2881.0,2916.0,58803.29,2352.13
2916.0,2881.0,58803.29,2352.13
2881.0,2935.0,58153.86,2616.92
2935.0,2881.0,58153.86,2616.92
2815.0,2814.0,50895.71,2035.83
2814.0,2815.0,50895.71,2035.83
2815.0,2903.0,42359.85,1694.39
2903.0,2815.0,42359.85,1694.39
2815.0,2867.0,46104.4,1844.18
2867.0,2815.0,46104.4,1844.18
2853.0,3027.0,54707.22,2188.29
3027.0,2853.0,54707.22,2188.29
2872.0,2975.0,47746.76,1909.87
2975.0,2872.0,47746.76,1909.87
2872.0,2942.0,46752.23,1870.09
2942.0,2872.0,46752.23,1870.09
2809.0,2814.0,73364.04,2934.56
2814.0,2809.0,73364.04,2934.56
2809.0,2916.0,30889.95,1235.6
2916.0,2809.0,30889.95,1235.6
2809.0,2812.0,78445.3,3137.81
2812.0,2809.0,78445.3,3137.81
2814.0,3067.0,86372.76,3454.91
3067.0,2814.0,86372.76,3454.91
2814.0,2867.0,73953.41,3327.9
2867.0,2814.0,73953.41,3327.9
2916.0,2914.0,29942.96,1197.72
2914.0,2916.0,29942.96,1197.72
2916.0,2935.0,41471.66,1658.87
2935.0,2916.0,41471.66,1658.87
2812.0,3067.0,70137.45,2805.5
3067.0,2812.0,70137.45,2805.5
2812.0,3029.0,38620.74,1544.83
3029.0,2812.0,38620.74,1544.83
2903.0,2816.0,40425.06,1819.13
2816.0,2903.0,40425.06,1819.13
2816.0,3019.0,34100.04,1364.0
3019.0,2816.0,34100.04,1364.0
3067.0,3007.0,33864.45,1354.58
3007.0,3067.0,33864.45,1354.58
3067.0,3029.0,21511.69,860.47
3029.0,3067.0,21511.69,860.47
3067.0,3069.0,70081.21,3153.65
3069.0,3067.0,70081.21,3153.65
3029.0,2992.0,23292.33,931.69
2992.0,3029.0,23292.33,931.69
3029.0,3156.0,37089.94,1483.6
3156.0,3029.0,37089.94,1483.6
3029.0,2914.0,72574.94,3265.87
2914.0,3029.0,72574.94,3265.87
2867.0,3069.0,31327.23,1253.09
3069.0,2867.0,31327.23,1253.09
3019.0,3128.0,32545.68,1301.83
3128.0,3019.0,32545.68,1301.83
3019.0,3109.0,41206.66,1648.27
3109.0,3019.0,41206.66,1648.27
3019.0,3023.0,62897.17,2515.89
3023.0,3019.0,62897.17,2515.89
3019.0,3152.0,42753.44,1923.9
3152.0,3019.0,42753.44,1923.9
3027.0,3036.0,62743.62,2509.74
3036.0,3027.0,62743.62,2509.74
2864.0,3009.0,75532.5,3021.3
3009.0,2864.0,75532.5,3021.3
2864.0,3145.0,49520.93,1980.84
3145.0,2864.0,49520.93,1980.84
2864.0,3023.0,39823.87,1592.95
3023.0,2864.0,39823.87,1592.95
2864.0,3152.0,31871.53,1434.22
3152.0,2864.0,31871.53,1434.22
3009.0,2981.0,100264.51,4010.58
2981.0,3009.0,100264.51,4010.58
3009.0,3133.0,38841.8,1553.67
3133.0,3009.0,38841.8,1553.67
3009.0,3096.0,54308.76,2172.35
3096.0,3009.0,54308.76,2172.35
3009.0,3052.0,73099.42,2923.98
3052.0,3009.0,73099.42,2923.98
3009.0,3010.0,78769.92,3150.8
3010.0,3009.0,78769.92,3150.8
3009.0,3011.0,101383.68,4055.35
3011.0,3009.0,101383.68,4055.35
3009.0,3162.0,41591.5,1871.62
3162.0,3009.0,41591.5,1871.62
3145.0,3052.0,39590.01,1583.6
3052.0,3145.0,39590.01,1583.6
3023.0,3010.0,37664.31,1506.57
3010.0,3023.0,37664.31,1506.57
3023.0,3152.0,23805.06,952.2
3152.0,3023.0,23805.06,952.2
3069.0,2980.0,52801.29,2112.05
2980.0,3069.0,52801.29,2112.05
3069.0,3007.0,71801.39,2872.06
3007.0,3069.0,71801.39,2872.06
2914.0,2935.0,61689.13,2776.01
2935.0,2914.0,61689.13,2776.01
2976.0,3000.0,88876.22,3555.05
3000.0,2976.0,88876.22,3555.05
2976.0,2995.0,146121.55,5844.86
2995.0,2976.0,146121.55,5844.86
2976.0,3157.0,153519.8,6140.79
3157.0,2976.0,153519.8,6140.79
2976.0,3045.0,64818.38,2592.74
3045.0,2976.0,64818.38,2592.74
2976.0,3104.0,73143.72,2925.75
3104.0,2976.0,73143.72,2925.75
2976.0,3099.0,97415.37,3896.61
3099.0,2976.0,97415.37,3896.61
2976.0,3006.0,83817.91,3352.72
3006.0,2976.0,83817.91,3352.72
2976.0,3110.0,187118.7,7484.75
3110.0,2976.0,187118.7,7484.75
2976.0,2988.0,174203.77,6968.15
2988.0,2976.0,174203.77,6968.15
2976.0,3139.0,154940.95,6197.64
3139.0,2976.0,154940.95,6197.64
2976.0,3140.0,91726.9,3669.08
3140.0,2976.0,91726.9,3669.08
2976.0,3146.0,113455.9,4538.24
3146.0,2976.0,113455.9,4538.24
2976.0,3088.0,63812.08,2552.48
3088.0,2976.0,63812.08,2552.48
2976.0,3082.0,126687.74,5067.51
3082.0,2976.0,126687.74,5067.51
2976.0,3031.0,162631.17,6505.25
3031.0,2976.0,162631.17,6505.25
2976.0,3050.0,240298.53,9611.94
3050.0,2976.0,240298.53,9611.94
3000.0,3032.0,124687.85,4987.51
3032.0,3000.0,124687.85,4987.51
3000.0,3006.0,47232.12,1889.28
3006.0,3000.0,47232.12,1889.28
3000.0,3104.0,70953.71,3192.92
3104.0,3000.0,70953.71,3192.92
2995.0,3399.0,89538.88,3581.56
3399.0,2995.0,89538.88,3581.56
2995.0,3105.0,20078.1,803.12
3105.0,2995.0,20078.1,803.12
2995.0,3058.0,23175.61,1042.9
3058.0,2995.0,23175.61,1042.9
3157.0,2977.0,42290.19,1691.61
2977.0,3157.0,42290.19,1691.61
3157.0,3111.0,25026.26,1126.18
3111.0,3157.0,25026.26,1126.18
3157.0,3139.0,28964.02,1303.38
3139.0,3157.0,28964.02,1303.38
3008.0,3140.0,26863.88,1208.87
3140.0,3008.0,26863.88,1208.87
3045.0,2990.0,42972.82,1718.91
2990.0,3045.0,42972.82,1718.91
3045.0,3140.0,37706.09,1508.24
3140.0,3045.0,37706.09,1508.24
3104.0,3105.0,11709.67,468.39
3105.0,3104.0,11709.67,468.39
3104.0,3110.0,74000.76,3330.03
3110.0,3104.0,74000.76,3330.03
3104.0,3088.0,40910.34,1840.97
3088.0,3104.0,40910.34,1840.97
3099.0,3032.0,39522.66,1580.91
3032.0,3099.0,39522.66,1580.91
3099.0,3144.0,23854.97,1073.47
3144.0,3099.0,23854.97,1073.47
3014.0,3089.0,40865.18,1634.61
3089.0,3014.0,40865.18,1634.61
3014.0,3090.0,67839.86,3052.79
3090.0,3014.0,67839.86,3052.79
3047.0,3059.0,23351.49,934.06
3059.0,3047.0,23351.49,934.06
3047.0,3146.0,57798.14,2311.93
3146.0,3047.0,57798.14,2311.93
3047.0,3058.0,32956.64,1483.05
3058.0,3047.0,32956.64,1483.05
3006.0,3003.0,35390.66,1415.63
3003.0,3006.0,35390.66,1415.63
3006.0,3090.0,51539.69,2319.29
3090.0,3006.0,51539.69,2319.29
3006.0,3089.0,56194.64,2528.76
3089.0,3006.0,56194.64,2528.76
2990.0,3112.0,51675.59,2067.02
3112.0,2990.0,51675.59,2067.02
2990.0,3101.0,48102.62,1924.1
3101.0,2990.0,48102.62,1924.1
2990.0,3178.0,40074.66,1602.99
3178.0,2990.0,40074.66,1602.99
2990.0,3082.0,73886.04,2955.44
3082.0,2990.0,73886.04,2955.44
2990.0,3146.0,69917.35,2796.69
3146.0,2990.0,69917.35,2796.69
3110.0,2997.0,47135.38,1885.42
2997.0,3110.0,47135.38,1885.42
3110.0,3032.0,31578.18,1263.13
3032.0,3110.0,31578.18,1263.13
3110.0,2998.0,52662.33,2369.8
2998.0,3110.0,52662.33,2369.8
3111.0,2977.0,55919.09,2236.76
2977.0,3111.0,55919.09,2236.76
2988.0,3216.0,125209.62,5008.38
3216.0,2988.0,125209.62,5008.38
2988.0,3050.0,62504.56,2812.71
3050.0,2988.0,62504.56,2812.71
2988.0,3059.0,55723.01,2507.54
3059.0,2988.0,55723.01,2507.54
2988.0,3166.0,43136.07,1941.12
3166.0,2988.0,43136.07,1941.12
3139.0,3046.0,23821.19,952.85
3046.0,3139.0,23821.19,952.85
3165.0,2983.0,56330.53,2253.22
2983.0,3165.0,56330.53,2253.22
3165.0,3031.0,29321.09,1172.84
3031.0,3165.0,29321.09,1172.84
3165.0,3166.0,25115.0,1004.6
3166.0,3165.0,25115.0,1004.6
3146.0,3178.0,19787.89,791.52
3178.0,3146.0,19787.89,791.52
3088.0,3178.0,20061.58,902.77
3178.0,3088.0,20061.58,902.77
3082.0,3081.0,38833.32,1553.33
3081.0,3082.0,38833.32,1553.33
3031.0,3058.0,48062.25,1922.49
3058.0,3031.0,48062.25,1922.49
3031.0,3105.0,63716.24,2867.23
3105.0,3031.0,63716.24,2867.23
3050.0,2983.0,85391.19,3415.65
2983.0,3050.0,85391.19,3415.65
3050.0,3166.0,24692.29,987.69
3166.0,3050.0,24692.29,987.69
3050.0,3222.0,23130.19,925.21
3222.0,3050.0,23130.19,925.21
2977.0,3046.0,28859.27,1154.37
3046.0,2977.0,28859.27,1154.37
2977.0,3096.0,45996.55,1839.86
3096.0,2977.0,45996.55,1839.86
3046.0,3162.0,20873.11,834.92
3162.0,3046.0,20873.11,834.92
3046.0,3096.0,40254.13,1610.17
3096.0,3046.0,40254.13,1610.17
3046.0,3115.0,25793.62,1031.74
3115.0,3046.0,25793.62,1031.74
3096.0,3162.0,18904.61,756.18
3162.0,3096.0,18904.61,756.18
2979.0,2982.0,65860.8,2634.43
2982.0,2979.0,65860.8,2634.43
2979.0,2998.0,24554.85,982.19
2998.0,2979.0,24554.85,982.19
2982.0,3075.0,33626.77,1345.07
3075.0,2982.0,33626.77,1345.07
2998.0,2997.0,27094.01,1083.76
2997.0,2998.0,27094.01,1083.76
2998.0,2999.0,34473.23,1551.3
2999.0,2998.0,34473.23,1551.3
2980.0,3021.0,30703.42,1228.14
3021.0,2980.0,30703.42,1228.14
2980.0,3007.0,62927.91,2517.12
3007.0,2980.0,62927.91,2517.12
2980.0,3109.0,60425.44,2417.02
3109.0,2980.0,60425.44,2417.02
2980.0,3125.0,25939.93,1037.6
3125.0,2980.0,25939.93,1037.6
3021.0,3125.0,75915.75,3416.21
3125.0,3021.0,75915.75,3416.21
3021.0,2993.0,72975.0,3283.88
2993.0,3021.0,72975.0,3283.88
3109.0,3128.0,37334.62,1680.06
3128.0,3109.0,37334.62,1680.06
3016.0,2981.0,28225.07,1129.0
2981.0,3016.0,28225.07,1129.0
3016.0,3038.0,42580.16,1703.21
3038.0,3016.0,42580.16,1703.21
3016.0,3126.0,71586.84,2863.47
3126.0,3016.0,71586.84,2863.47
3016.0,3125.0,59427.3,2674.23
3125.0,3016.0,59427.3,2674.23
3125.0,3126.0,65208.47,2608.34
3126.0,3125.0,65208.47,2608.34
2981.0,3126.0,51334.11,2053.36
3126.0,2981.0,51334.11,2053.36
2981.0,3038.0,51423.45,2314.06
3038.0,2981.0,51423.45,2314.06
2981.0,3011.0,63006.17,2835.28
3011.0,2981.0,63006.17,2835.28
3126.0,3010.0,32418.76,1296.75
3010.0,3126.0,32418.76,1296.75
3126.0,3128.0,32520.05,1300.8
3128.0,3126.0,32520.05,1300.8
3075.0,3001.0,47690.72,1907.63
3001.0,3075.0,47690.72,1907.63
3075.0,3032.0,57338.19,2293.53
3032.0,3075.0,57338.19,2293.53
3075.0,3144.0,62198.39,2798.93
3144.0,3075.0,62198.39,2798.93
2983.0,2999.0,16672.76,666.91
2999.0,2983.0,16672.76,666.91
2983.0,3048.0,56181.15,2528.15
3048.0,2983.0,56181.15,2528.15
3048.0,3049.0,34664.09,1386.56
3049.0,3048.0,34664.09,1386.56
3216.0,3199.0,26524.35,1060.97
3199.0,3216.0,26524.35,1060.97
3216.0,3217.0,86636.49,3465.46
3217.0,3216.0,86636.49,3465.46
3216.0,3366.0,44516.17,1780.65
3366.0,3216.0,44516.17,1780.65
3216.0,3297.0,69823.56,2792.94
3297.0,3216.0,69823.56,2792.94
3216.0,3410.0,56823.88,2272.96
3410.0,3216.0,56823.88,2272.96
3216.0,3317.0,140295.05,5611.8
3317.0,3216.0,140295.05,5611.8
3216.0,3311.0,73388.51,3302.48
3311.0,3216.0,73388.51,3302.48
3112.0,3113.0,31586.03,1263.44
3113.0,3112.0,31586.03,1263.44
3112.0,3393.0,23751.18,950.05
3393.0,3112.0,23751.18,950.05
3101.0,3081.0,42308.8,1692.35
3081.0,3101.0,42308.8,1692.35
3101.0,3393.0,31819.61,1272.78
3393.0,3101.0,31819.61,1272.78
2992.0,2993.0,39059.5,1757.68
2993.0,2992.0,39059.5,1757.68
2992.0,3156.0,22433.18,1009.49
3156.0,2992.0,22433.18,1009.49
2993.0,3156.0,22800.57,912.02
3156.0,2993.0,22800.57,912.02
3399.0,3113.0,50710.74,2028.43
3113.0,3399.0,50710.74,2028.43
3399.0,3223.0,60486.84,2419.47
3223.0,3399.0,60486.84,2419.47
2997.0,3032.0,34214.02,1368.56
3032.0,2997.0,34214.02,1368.56
3001.0,3071.0,63052.38,2522.1
3071.0,3001.0,63052.38,2522.1
3071.0,3003.0,36169.47,1446.78
3003.0,3071.0,36169.47,1446.78
3071.0,3144.0,54147.45,2436.64
3144.0,3071.0,54147.45,2436.64
3003.0,3090.0,54739.01,2189.56
3090.0,3003.0,54739.01,2189.56
3003.0,3144.0,75306.15,3012.25
3144.0,3003.0,75306.15,3012.25
3133.0,3011.0,43164.6,1726.58
3011.0,3133.0,43164.6,1726.58
3133.0,3010.0,43775.21,1969.88
3010.0,3133.0,43775.21,1969.88
3011.0,3056.0,49335.73,1973.43
3056.0,3011.0,49335.73,1973.43
3056.0,3154.0,51901.4,2076.06
3154.0,3056.0,51901.4,2076.06
3056.0,3471.0,73155.61,2926.22
3471.0,3056.0,73155.61,2926.22
3056.0,3038.0,71137.05,3201.17
3038.0,3056.0,71137.05,3201.17
3038.0,3037.0,29241.42,1169.66
3037.0,3038.0,29241.42,1169.66
3026.0,3033.0,36536.99,1461.48
3033.0,3026.0,36536.99,1461.48
3026.0,3890.0,23459.02,938.36
3890.0,3026.0,23459.02,938.36
3026.0,3881.0,50747.86,2029.91
3881.0,3026.0,50747.86,2029.91
3026.0,3886.0,55438.18,2217.53
3886.0,3026.0,55438.18,2217.53
3033.0,3154.0,37609.91,1504.4
3154.0,3033.0,37609.91,1504.4
3033.0,3037.0,33754.84,1350.19
3037.0,3033.0,33754.84,1350.19
3033.0,3881.0,88327.21,3533.09
3881.0,3033.0,88327.21,3533.09
3033.0,3890.0,59901.28,2695.56
3890.0,3033.0,59901.28,2695.56
3890.0,3886.0,42186.22,1898.38
3886.0,3890.0,42186.22,1898.38
3881.0,3342.0,63234.09,2529.36
3342.0,3881.0,63234.09,2529.36
3881.0,3879.0,37456.45,1498.26
3879.0,3881.0,37456.45,1498.26
3881.0,3884.0,60086.7,2403.47
3884.0,3881.0,60086.7,2403.47
3881.0,3886.0,47291.27,1891.65
3886.0,3881.0,47291.27,1891.65
3886.0,3884.0,27289.59,1091.58
3884.0,3886.0,27289.59,1091.58
3886.0,3864.0,74504.31,3352.69
3864.0,3886.0,74504.31,3352.69
3154.0,3037.0,27975.45,1258.9
3037.0,3154.0,27975.45,1258.9
3162.0,3115.0,43973.79,1978.82
3115.0,3162.0,43973.79,1978.82
3115.0,3356.0,45998.24,1839.93
3356.0,3115.0,45998.24,1839.93
3059.0,3316.0,30119.61,1204.78
3316.0,3059.0,30119.61,1204.78
3059.0,3366.0,67825.76,3052.16
3366.0,3059.0,67825.76,3052.16
3049.0,3358.0,94813.3,3792.53
3358.0,3049.0,94813.3,3792.53
3049.0,3317.0,64137.59,2565.5
3317.0,3049.0,64137.59,2565.5
3358.0,3350.0,46829.85,1873.19
3350.0,3358.0,46829.85,1873.19
3358.0,3388.0,40694.33,1627.77
3388.0,3358.0,40694.33,1627.77
3317.0,3222.0,39186.59,1567.46
3222.0,3317.0,39186.59,1567.46
3317.0,3388.0,43593.42,1743.74
3388.0,3317.0,43593.42,1743.74
3471.0,3375.0,23865.25,954.61
3375.0,3471.0,23865.25,954.61
3471.0,3356.0,55747.59,2508.64
3356.0,3471.0,55747.59,2508.64
3471.0,3238.0,62389.57,2807.53
3238.0,3471.0,62389.57,2807.53
3316.0,3223.0,30173.36,1206.93
3223.0,3316.0,30173.36,1206.93
3316.0,3280.0,50744.58,2029.78
3280.0,3316.0,50744.58,2029.78
3316.0,3407.0,43792.38,1751.7
3407.0,3316.0,43792.38,1751.7
3081.0,3393.0,40533.09,1823.99
3393.0,3081.0,40533.09,1823.99
3393.0,3272.0,47823.33,1912.93
3272.0,3393.0,47823.33,1912.93
3393.0,3273.0,24877.59,995.1
3273.0,3393.0,24877.59,995.1
3113.0,3223.0,39284.78,1571.39
3223.0,3113.0,39284.78,1571.39
3113.0,3377.0,41097.3,1849.38
3377.0,3113.0,41097.3,1849.38
3223.0,3280.0,33487.0,1339.48
3280.0,3223.0,33487.0,1339.48
3223.0,3893.0,59233.6,2369.34
3893.0,3223.0,59233.6,2369.34
3356.0,3272.0,30011.78,1200.47
3272.0,3356.0,30011.78,1200.47
3356.0,3375.0,38104.96,1714.72
3375.0,3356.0,38104.96,1714.72
3196.0,3229.0,51781.05,2071.24
3229.0,3196.0,51781.05,2071.24
3196.0,3331.0,60063.59,2402.54
3331.0,3196.0,60063.59,2402.54
3229.0,3197.0,42204.25,1688.17
3197.0,3229.0,42204.25,1688.17
3229.0,3382.0,34830.66,1567.38
3382.0,3229.0,34830.66,1567.38
3331.0,3309.0,78060.61,3122.42
3309.0,3331.0,78060.61,3122.42
3331.0,3197.0,64375.37,2896.89
3197.0,3331.0,64375.37,2896.89
3197.0,3398.0,34967.92,1398.72
3398.0,3197.0,34967.92,1398.72
3197.0,3382.0,69194.97,2767.8
3382.0,3197.0,69194.97,2767.8
3197.0,3385.0,87920.48,3516.82
3385.0,3197.0,87920.48,3516.82
3197.0,3309.0,138825.17,5553.01
3309.0,3197.0,138825.17,5553.01
3197.0,3397.0,49479.53,2226.58
3397.0,3197.0,49479.53,2226.58
3277.0,3201.0,53840.94,2153.64
3201.0,3277.0,53840.94,2153.64
3277.0,3368.0,24659.49,1109.68
3368.0,3277.0,24659.49,1109.68
3277.0,3398.0,29394.21,1322.74
3398.0,3277.0,29394.21,1322.74
3398.0,3397.0,17125.08,685.0
3397.0,3398.0,17125.08,685.0
3382.0,3385.0,25923.24,1166.55
3385.0,3382.0,25923.24,1166.55
3385.0,3214.0,46573.21,2095.79
3214.0,3385.0,46573.21,2095.79
3309.0,3247.0,30289.22,1211.57
3247.0,3309.0,30289.22,1211.57
3309.0,3869.0,108367.41,4334.7
3869.0,3309.0,108367.41,4334.7
3309.0,3397.0,68200.95,3069.04
3397.0,3309.0,68200.95,3069.04
3309.0,3279.0,63468.65,2856.09
3279.0,3309.0,63468.65,2856.09
3198.0,3276.0,70808.32,2832.33
3276.0,3198.0,70808.32,2832.33
3198.0,3217.0,76354.55,3054.18
3217.0,3198.0,76354.55,3054.18
